,Year,Make,Model,Overall,Quality_And_Reliability,Driving_Experience,Resale
0,2020,Acura,ILX,78,77,72,77
0,2020,Acura,MDX,81,79,69,78
0,2020,Acura,RDX,79,73,77,77
0,2020,Acura,TLX,83,83,75,74
0,2020,Audi,Q5,84,80,85,75
0,2020,BMW,2 Series,87,88,84,90
0,2020,BMW,4 Series,85,87,78,76
0,2020,BMW,5 Series,85,85,82,71
0,2020,BMW,X3,83,82,83,73
0,2020,BMW,X4,89,89,92,74
0,2020,BMW,X5,82,72,86,74
0,2020,Buick,Enclave,83,85,82,76
0,2020,Buick,Encore,80,87,80,81
0,2020,Buick,Envision,83,89,82,75
0,2020,Cadillac,CT6,85,78,81,69
0,2020,Cadillac,Escalade,89,79,81,79
0,2020,Cadillac,XT4,83,73,78,85
0,2020,Chevrolet,Blazer,90,84,95,88
0,2020,Chevrolet,Camaro,81,79,83,81
0,2020,Chevrolet,Colorado,76,77,71,85
0,2020,Chevrolet,Equinox,83,86,84,82
0,2020,Chevrolet,Impala,85,83,83,80
0,2020,Chevrolet,Malibu,82,85,77,84
0,2020,Chevrolet,Silverado 1500,84,81,76,95
0,2020,Chevrolet,Sonic,76,80,82,76
0,2020,Chevrolet,Spark,71,80,72,71
0,2020,Chevrolet,Suburban,83,81,77,86
0,2020,Chevrolet,Tahoe,86,85,76,92
0,2020,Chevrolet,Traverse,83,82,83,81
0,2020,Chevrolet,Trax,73,79,73,81
0,2020,Chrysler,Pacifica,71,70,78,73
0,2020,Dodge,Durango,80,77,88,88
0,2020,Ford,Edge,78,74,83,83
0,2020,Ford,Expedition,83,79,89,83
0,2020,Ford,F-150,83,80,82,94
0,2020,Ford,Fusion,78,81,79,81
0,2020,Ford,Mustang,76,73,82,81
0,2020,Ford,Ranger,78,77,81,78
0,2020,Genesis,G70,86,86,85,73
0,2020,GMC,Acadia,79,80,78,76
0,2020,GMC,Canyon,74,73,69,85
0,2020,GMC,Sierra 1500,84,77,82,94
0,2020,GMC,Terrain,79,77,86,81
0,2020,GMC,Yukon,83,79,78,88
0,2020,Honda,Insight,74,78,79,74
0,2020,Honda,Odyssey,77,77,82,82
0,2020,Honda,Pilot,79,84,82,77
0,2020,Hyundai,Accent,73,83,80,72
0,2020,Hyundai,Elantra,77,84,81,80
0,2020,Hyundai,Kona,77,84,86,78
0,2020,Hyundai,Santa Fe,80,85,81,82
0,2020,Hyundai,Tucson,78,85,85,79
0,2020,Hyundai,Veloster,74,76,81,76
0,2020,INFINITI,Q50,81,77,69,77
0,2020,INFINITI,QX50,80,72,73,75
0,2020,INFINITI,QX60,84,80,69,83
0,2020,Jaguar,I-PACE,79,67,90,73
0,2020,Jeep,Cherokee,74,75,83,86
0,2020,Jeep,Compass,69,72,82,80
0,2020,Jeep,Grand Cherokee,79,80,85,84
0,2020,Jeep,Wrangler,70,65,82,88
0,2020,Kia,Forte,80,85,86,79
0,2020,Kia,Optima,80,83,81,83
0,2020,Kia,Rio,75,87,82,70
0,2020,Kia,Sedona,74,82,71,76
0,2020,Kia,Sorento,77,82,77,79
0,2020,Kia,Sportage,79,87,88,79
0,2020,Land Rover,Range Rover,76,68,83,76
0,2020,Land Rover,Range Rover Sport,72,62,81,77
0,2020,Land Rover,Range Rover Velar,65,53,79,73
0,2020,Lexus,ES,88,87,79,79
0,2020,Lexus,GS,91,89,80,79
0,2020,Lexus,GX,86,84,69,83
0,2020,Lexus,IS,88,84,79,83
0,2020,Lexus,NX,88,88,77,77
0,2020,Lincoln,MKZ,85,84,78,75
0,2020,Lincoln,Nautilus,89,83,80,82
0,2020,Lincoln,Navigator,91,82,89,81
0,2020,Mercedes-Benz,C-Class,89,82,89,86
0,2020,Mercedes-Benz,GLA,81,79,78,75
0,2020,Mercedes-Benz,GLC,84,83,76,73
0,2020,Mercedes-Benz,S-Class,87,81,80,71
0,2020,Mitsubishi,Outlander,75,76,80,80
0,2020,Nissan,Altima,81,83,83,81
0,2020,Nissan,Armada,83,82,85,78
0,2020,Nissan,Maxima,86,85,92,75
0,2020,Nissan,Murano,83,85,87,75
0,2020,Nissan,Pathfinder,79,83,79,79
0,2020,Nissan,Rogue,80,84,82,82
0,2020,Porsche,Cayenne,90,79,87,77
0,2020,Subaru,Ascent,78,74,82,81
0,2020,Subaru,Forester,77,77,84,83
0,2020,Subaru,Impreza,69,74,69,80
0,2020,Subaru,WRX,75,72,86,79
0,2020,Toyota,4Runner,83,85,81,90
0,2020,Toyota,Avalon,86,88,82,82
0,2020,Toyota,C-HR,79,82,88,81
0,2020,Toyota,Camry,85,88,82,86
0,2020,Toyota,Prius,76,81,75,86
0,2020,Toyota,RAV4,79,80,82,88
0,2020,Toyota,Sequoia,84,88,76,82
0,2020,Toyota,Sienna,79,81,76,85
0,2020,Volkswagen,Tiguan,78,81,85,79
0,2020,Volvo,S60,79,70,87,75
0,2020,Volvo,XC40,83,77,90,74
0,2020,Volvo,XC60,82,76,88,78
0,2019,Acura,ILX,78,77,72,77
0,2019,Acura,MDX,81,79,69,78
0,2019,Acura,RDX,79,73,77,77
0,2019,Acura,TLX,83,83,75,74
0,2019,Alfa Romeo,Giulia,75,75,71,74
0,2019,Alfa Romeo,Stelvio,76,73,76,74
0,2019,Audi,A4,84,83,82,72
0,2019,Audi,A4 allroad,84,83,82,72
0,2019,Audi,A5 Cabriolet,83,79,81,74
0,2019,Audi,A5 Coupe,83,79,81,74
0,2019,Audi,A5 Sportback,83,79,81,74
0,2019,Audi,A6,81,72,82,73
0,2019,Audi,A7,90,85,91,74
0,2019,Audi,Q5,84,80,85,75
0,2019,Audi,Q7,84,78,81,77
0,2019,Audi,Q8,89,79,87,80
0,2019,BMW,2 Series,87,88,84,90
0,2019,BMW,4 Series,85,87,78,76
0,2019,BMW,5 Series,85,85,82,71
0,2019,BMW,7 Series,88,89,82,66
0,2019,BMW,X3,83,82,83,73
0,2019,BMW,X4,89,89,92,74
0,2019,BMW,X5,82,72,86,74
0,2019,Buick,Enclave,83,85,82,76
0,2019,Buick,Encore,80,87,80,81
0,2019,Buick,Envision,83,89,82,75
0,2019,Buick,LaCrosse,84,85,74,78
0,2019,Cadillac,CT6,85,78,81,69
0,2019,Cadillac,CTS Sedan,82,73,74,76
0,2019,Cadillac,CTS-V Sedan,82,73,74,76
0,2019,Cadillac,Escalade,89,79,81,79
0,2019,Cadillac,Escalade ESV,89,79,81,79
0,2019,Cadillac,XT4,83,73,78,85
0,2019,Cadillac,XT5,84,79,74,75
0,2019,Chevrolet,Blazer,90,84,95,88
0,2019,Chevrolet,Bolt EV,72,74,78,75
0,2019,Chevrolet,Camaro,81,79,83,81
0,2019,Chevrolet,Colorado,76,77,71,85
0,2019,Chevrolet,Corvette,84,82,72,91
0,2019,Chevrolet,Cruze,82,84,82,85
0,2019,Chevrolet,Equinox,83,86,84,82
0,2019,Chevrolet,Impala,85,83,83,80
0,2019,Chevrolet,Malibu,82,85,77,84
0,2019,Chevrolet,Silverado 1500,84,81,76,95
0,2019,Chevrolet,Silverado 1500 LD,84,81,76,95
0,2019,Chevrolet,Silverado 3500HD,85,87,70,95
0,2019,Chevrolet,Sonic,76,80,82,76
0,2019,Chevrolet,Spark,71,80,72,71
0,2019,Chevrolet,Suburban,83,81,77,86
0,2019,Chevrolet,Tahoe,86,85,76,92
0,2019,Chevrolet,Traverse,83,82,83,81
0,2019,Chevrolet,Trax,73,79,73,81
0,2019,Chevrolet,Volt,73,78,71,75
0,2019,Chrysler,300,79,79,82,81
0,2019,Chrysler,Pacifica,71,70,78,73
0,2019,Dodge,Challenger,80,76,87,94
0,2019,Dodge,Charger,80,75,91,83
0,2019,Dodge,Durango,80,77,88,88
0,2019,Dodge,Grand Caravan,66,71,65,79
0,2019,Ford,Edge,78,74,83,83
0,2019,Ford,Escape,77,80,82,82
0,2019,Ford,Expedition,83,79,89,83
0,2019,Ford,Expedition Max,83,79,89,83
0,2019,Ford,Explorer,78,78,80,82
0,2019,Ford,F-150,83,80,82,94
0,2019,Ford,Fiesta,66,73,71,74
0,2019,Ford,Flex,79,81,81,79
0,2019,Ford,Fusion,78,81,79,81
0,2019,Ford,Fusion Energi,78,81,79,81
0,2019,Ford,Fusion Hybrid,78,81,79,81
0,2019,Ford,Fusion Taxi,78,81,79,81
0,2019,Ford,Mustang,76,73,82,81
0,2019,Ford,Ranger,78,77,81,78
0,2019,Ford,Super Duty F-250 SRW,82,80,78,94
0,2019,Ford,Super Duty F-350 DRW,82,80,78,94
0,2019,Ford,Super Duty F-350 SRW,82,80,78,94
0,2019,Ford,Taurus,77,78,73,76
0,2019,Ford,Transit Connect Van,61,62,63,77
0,2019,Ford,Transit Connect Wagon,61,62,63,77
0,2019,Ford,Transit Passenger Wagon,61,62,63,77
0,2019,Ford,Transit Van,61,62,63,77
0,2019,Genesis,G70,86,86,85,73
0,2019,Genesis,G80,84,83,82,76
0,2019,GMC,Acadia,79,80,78,76
0,2019,GMC,Canyon,74,73,69,85
0,2019,GMC,Sierra 1500,84,77,82,94
0,2019,GMC,Sierra 1500 Limited,84,77,82,94
0,2019,GMC,Sierra 2500HD,84,80,76,95
0,2019,GMC,Sierra 3500HD,84,80,76,95
0,2019,GMC,Terrain,79,77,86,81
0,2019,GMC,Yukon,83,79,78,88
0,2019,GMC,Yukon XL,83,79,78,88
0,2019,Honda,Accord Hybrid,81,84,83,86
0,2019,Honda,Accord Sedan,81,84,83,86
0,2019,Honda,CR-V,79,86,80,87
0,2019,Honda,Civic Coupe,78,82,83,85
0,2019,Honda,Civic Hatchback,78,82,83,85
0,2019,Honda,Civic Sedan,78,82,83,85
0,2019,Honda,Civic Si Coupe,78,82,83,85
0,2019,Honda,Civic Si Sedan,78,82,83,85
0,2019,Honda,Civic Type R,78,82,83,85
0,2019,Honda,Fit,71,78,75,86
0,2019,Honda,HR-V,69,75,77,80
0,2019,Honda,Insight,74,78,79,74
0,2019,Honda,Odyssey,77,77,82,82
0,2019,Honda,Passport,84,85,88,74
0,2019,Honda,Pilot,79,84,82,77
0,2019,Honda,Ridgeline,78,81,79,87
0,2019,Hyundai,Accent,73,83,80,72
0,2019,Hyundai,Elantra,77,84,81,80
0,2019,Hyundai,Elantra GT,77,84,81,80
0,2019,Hyundai,Ioniq Electric,71,78,72,77
0,2019,Hyundai,Ioniq Hybrid,71,78,72,77
0,2019,Hyundai,Ioniq Plug-In Hybrid,71,78,72,77
0,2019,Hyundai,Kona,77,84,86,78
0,2019,Hyundai,Kona EV,77,84,86,78
0,2019,Hyundai,Santa Fe,80,85,81,82
0,2019,Hyundai,Santa Fe XL,80,85,81,82
0,2019,Hyundai,Sonata,78,82,77,83
0,2019,Hyundai,Sonata Hybrid,78,82,77,83
0,2019,Hyundai,Sonata Plug-In Hybrid,78,82,77,83
0,2019,Hyundai,Tucson,78,85,85,79
0,2019,Hyundai,Veloster,74,76,81,76
0,2019,INFINITI,Q50,81,77,69,77
0,2019,INFINITI,QX50,80,72,73,75
0,2019,INFINITI,QX60,84,80,69,83
0,2019,INFINITI,QX80,85,76,73,80
0,2019,Jaguar,F-PACE,75,70,77,75
0,2019,Jaguar,I-PACE,79,67,90,73
0,2019,Jeep,Cherokee,74,75,83,86
0,2019,Jeep,Compass,69,72,82,80
0,2019,Jeep,Grand Cherokee,79,80,85,84
0,2019,Jeep,Wrangler,70,65,82,88
0,2019,Jeep,Wrangler Unlimited,70,65,82,88
0,2019,Kia,Forte,80,85,86,79
0,2019,Kia,Niro,69,76,76,78
0,2019,Kia,Niro EV,69,76,76,78
0,2019,Kia,Niro Plug-In Hybrid,69,76,76,78
0,2019,Kia,Optima,80,83,81,83
0,2019,Kia,Optima Hybrid,80,83,81,83
0,2019,Kia,Optima Plug-In Hybrid,80,83,81,83
0,2019,Kia,Rio,75,87,82,70
0,2019,Kia,Rio 5-Door,75,87,82,70
0,2019,Kia,Sedona,74,82,71,76
0,2019,Kia,Sorento,77,82,77,79
0,2019,Kia,Soul,79,86,81,88
0,2019,Kia,Soul EV,79,86,81,88
0,2019,Kia,Sportage,79,87,88,79
0,2019,Kia,Stinger,81,82,86,74
0,2019,Land Rover,Discovery Sport,65,60,69,72
0,2019,Land Rover,Range Rover,76,68,83,76
0,2019,Land Rover,Range Rover Sport,72,62,81,77
0,2019,Land Rover,Range Rover Velar,65,53,79,73
0,2019,Lexus,ES,88,87,79,79
0,2019,Lexus,GS,91,89,80,79
0,2019,Lexus,GX,86,84,69,83
0,2019,Lexus,IS,88,84,79,83
0,2019,Lexus,NX,88,88,77,77
0,2019,Lexus,RX,92,89,82,81
0,2019,Lexus,UX,88,88,77,86
0,2019,Lincoln,MKC,86,85,79,75
0,2019,Lincoln,MKZ,85,84,78,75
0,2019,Lincoln,Nautilus,89,83,80,82
0,2019,Lincoln,Navigator,91,82,89,81
0,2019,Lincoln,Navigator L,91,82,89,81
0,2019,Mazda,CX-3,69,79,74,80
0,2019,Mazda,CX-5,78,82,85,83
0,2019,Mazda,CX-9,80,85,84,74
0,2019,Mazda,MX-5 Miata,67,74,67,76
0,2019,Mazda,MX-5 Miata RF,67,74,67,76
0,2019,Mercedes-Benz,C-Class,89,82,89,86
0,2019,Mercedes-Benz,CLA,85,81,79,85
0,2019,Mercedes-Benz,E-Class,86,78,82,74
0,2019,Mercedes-Benz,GLA,81,79,78,75
0,2019,Mercedes-Benz,GLC,84,83,76,73
0,2019,Mercedes-Benz,GLE,88,83,82,77
0,2019,Mercedes-Benz,GLS,86,81,71,78
0,2019,Mercedes-Benz,S-Class,87,81,80,71
0,2019,MINI,Convertible,80,83,83,67
0,2019,MINI,Countryman,85,82,94,91
0,2019,MINI,Hardtop 2 Door,80,83,83,67
0,2019,MINI,Hardtop 4 Door,80,83,83,67
0,2019,Mitsubishi,Mirage,63,67,69,71
0,2019,Mitsubishi,Mirage G4,63,67,69,71
0,2019,Mitsubishi,Outlander,75,76,80,80
0,2019,Mitsubishi,Outlander PHEV,75,76,80,80
0,2019,Mitsubishi,Outlander Sport,73,80,76,80
0,2019,Nissan,Altima,81,83,83,81
0,2019,Nissan,Armada,83,82,85,78
0,2019,Nissan,Frontier,73,81,63,87
0,2019,Nissan,Kicks,77,82,84,79
0,2019,Nissan,LEAF,71,80,69,71
0,2019,Nissan,Maxima,86,85,92,75
0,2019,Nissan,Murano,83,85,87,75
0,2019,Nissan,Pathfinder,79,83,79,79
0,2019,Nissan,Rogue,80,84,82,82
0,2019,Nissan,Rogue Sport,78,85,84,78
0,2019,Nissan,Sentra,77,83,79,81
0,2019,Nissan,Titan,86,88,80,89
0,2019,Nissan,Titan XD,86,88,80,89
0,2019,Nissan,Versa Note,73,81,78,75
0,2019,Porsche,911,95,92,85,78
0,2019,Porsche,718 Boxster,93,89,82,90
0,2019,Porsche,718 Cayman,93,89,82,90
0,2019,Porsche,Cayenne,90,79,87,77
0,2019,Subaru,Ascent,78,74,82,81
0,2019,Subaru,Crosstrek,75,77,84,78
0,2019,Subaru,Forester,77,77,84,83
0,2019,Subaru,Impreza,69,74,69,80
0,2019,Subaru,Legacy,79,81,80,81
0,2019,Subaru,Outback,78,81,78,80
0,2019,Subaru,WRX,75,72,86,79
0,2019,Toyota,4Runner,83,85,81,90
0,2019,Toyota,Avalon,86,88,82,82
0,2019,Toyota,C-HR,79,82,88,81
0,2019,Toyota,Camry,85,88,82,86
0,2019,Toyota,Corolla,83,91,79,90
0,2019,Toyota,Corolla Hatchback,83,91,79,90
0,2019,Toyota,Highlander,82,85,80,83
0,2019,Toyota,Prius,76,81,75,86
0,2019,Toyota,Prius Prime,76,81,75,86
0,2019,Toyota,RAV4,79,80,82,88
0,2019,Toyota,Sequoia,84,88,76,82
0,2019,Toyota,Sienna,79,81,76,85
0,2019,Toyota,Tacoma 2WD,78,84,70,89
0,2019,Toyota,Tacoma 4WD,78,84,70,89
0,2019,Toyota,Tundra 2WD,84,87,72,93
0,2019,Toyota,Yaris Sedan,78,84,82,80
0,2019,Volkswagen,Atlas,77,76,84,72
0,2019,Volkswagen,Beetle,79,81,85,81
0,2019,Volkswagen,Beetle Convertible,79,81,85,81
0,2019,Volkswagen,Golf,79,81,88,78
0,2019,Volkswagen,Golf Alltrack,79,81,88,78
0,2019,Volkswagen,Golf GTI,79,81,88,78
0,2019,Volkswagen,Golf R,79,81,88,78
0,2019,Volkswagen,Golf SportWagen,79,81,88,78
0,2019,Volkswagen,Jetta,75,72,85,81
0,2019,Volkswagen,Jetta GLI,75,72,85,81
0,2019,Volkswagen,Passat,79,81,82,76
0,2019,Volkswagen,Tiguan,78,81,85,79
0,2019,Volvo,S60,79,70,87,75
0,2019,Volvo,XC40,83,77,90,74
0,2019,Volvo,XC60,82,76,88,78
0,2019,Volvo,XC90,80,75,79,78
0,2018,Acura,ILX,79,83,70,77
0,2018,Acura,MDX,78,74,67,78
0,2018,Acura,RDX,81,81,69,77
0,2018,Acura,TLX,82,82,75,74
0,2018,Audi,A3 Cabriolet,81,78,82,75
0,2018,Audi,A3 Sedan,81,78,82,75
0,2018,Audi,A3 Sportback e-tron,81,78,82,75
0,2018,Audi,A4,83,81,79,72
0,2018,Audi,A4 allroad,83,81,79,72
0,2018,Audi,A5 Cabriolet,84,81,83,74
0,2018,Audi,A5 Coupe,84,81,83,74
0,2018,Audi,A5 Sportback,84,81,83,74
0,2018,Audi,A6,81,76,75,73
0,2018,Audi,Q3,77,77,72,74
0,2018,Audi,Q5,84,80,84,75
0,2018,Audi,Q7,83,76,79,77
0,2018,BMW,2 Series,85,85,80,90
0,2018,BMW,3 Series,83,85,80,72
0,2018,BMW,4 Series,86,89,80,76
0,2018,BMW,5 Series,86,86,81,71
0,2018,BMW,7 Series,90,90,87,66
0,2018,BMW,X1,80,81,78,72
0,2018,BMW,X3,87,85,93,73
0,2018,BMW,X5,84,81,80,74
0,2018,BMW,X5 M,84,81,80,74
0,2018,BMW,X6,87,88,81,76
0,2018,BMW,X6 M,87,88,81,76
0,2018,Buick,Enclave,85,85,85,76
0,2018,Buick,Encore,80,85,82,81
0,2018,Buick,Envision,84,93,82,75
0,2018,Cadillac,ATS Coupe,82,79,68,78
0,2018,Cadillac,ATS Sedan,82,79,68,78
0,2018,Cadillac,ATS-V Coupe,82,79,68,78
0,2018,Cadillac,ATS-V Sedan,82,79,68,78
0,2018,Cadillac,CT6,82,73,80,69
0,2018,Cadillac,CTS Sedan,83,71,81,75
0,2018,Cadillac,CTS-V Sedan,83,71,81,75
0,2018,Cadillac,Escalade,89,81,79,79
0,2018,Cadillac,Escalade ESV,89,81,79,79
0,2018,Cadillac,XT5,83,80,72,75
0,2018,Chevrolet,Bolt EV,73,80,74,75
0,2018,Chevrolet,Camaro,82,81,82,81
0,2018,Chevrolet,Colorado,77,79,70,85
0,2018,Chevrolet,Corvette,85,83,74,91
0,2018,Chevrolet,Cruze,82,87,82,83
0,2018,Chevrolet,Equinox,82,84,84,81
0,2018,Chevrolet,Impala,83,85,75,80
0,2018,Chevrolet,Malibu,81,82,77,82
0,2018,Chevrolet,Silverado 1500,87,86,78,95
0,2018,Chevrolet,Silverado 2500HD,87,87,76,95
0,2018,Chevrolet,Silverado 3500HD,87,87,76,95
0,2018,Chevrolet,Sonic,75,78,82,76
0,2018,Chevrolet,Suburban,83,78,81,86
0,2018,Chevrolet,Tahoe,85,82,78,91
0,2018,Chevrolet,Traverse,85,84,88,79
0,2018,Chevrolet,Trax,76,82,79,81
0,2018,Chevrolet,Volt,70,72,69,75
0,2018,Chrysler,300,80,82,80,80
0,2018,Chrysler,Pacifica,70,69,77,72
0,2018,Dodge,Challenger,79,75,85,93
0,2018,Dodge,Charger,79,76,86,83
0,2018,Dodge,Durango,76,72,83,87
0,2018,Dodge,Grand Caravan,66,73,63,77
0,2018,Dodge,Journey,64,67,65,74
0,2018,FIAT,124 Spider,65,75,75,76
0,2018,Ford,C-Max Hybrid,73,74,81,76
0,2018,Ford,EcoSport,71,74,80,79
0,2018,Ford,Edge,78,79,80,83
0,2018,Ford,Escape,77,80,82,82
0,2018,Ford,Expedition,85,79,95,83
0,2018,Ford,Expedition Max,85,79,95,83
0,2018,Ford,Explorer,79,80,81,82
0,2018,Ford,F-150,81,79,77,94
0,2018,Ford,Flex,75,76,77,78
0,2018,Ford,Focus,71,74,76,76
0,2018,Ford,Fusion,78,79,81,81
0,2018,Ford,Fusion Energi,78,79,81,81
0,2018,Ford,Fusion Hybrid,78,79,81,81
0,2018,Ford,Mustang,80,80,85,81
0,2018,Ford,Super Duty F-250 SRW,83,82,79,94
0,2018,Ford,Super Duty F-350 DRW,83,82,79,94
0,2018,Ford,Super Duty F-350 SRW,83,82,79,94
0,2018,Ford,Taurus,79,83,75,76
0,2018,Genesis,G80,85,84,86,76
0,2018,Genesis,G90,88,86,89,70
0,2018,GMC,Acadia,78,77,80,76
0,2018,GMC,Canyon,76,76,71,85
0,2018,GMC,Sierra 1500,84,80,79,94
0,2018,GMC,Sierra 2500HD,84,78,79,95
0,2018,GMC,Sierra 3500HD,84,78,79,95
0,2018,GMC,Terrain,74,71,80,81
0,2018,GMC,Yukon,85,80,85,88
0,2018,Honda,Accord Hybrid,82,81,89,86
0,2018,Honda,Accord Sedan,82,81,89,86
0,2018,Honda,CR-V,80,86,83,87
0,2018,Honda,Civic Coupe,77,80,82,85
0,2018,Honda,Civic Hatchback,77,80,82,85
0,2018,Honda,Civic Sedan,77,80,82,85
0,2018,Honda,Civic Si Coupe,77,80,82,85
0,2018,Honda,Civic Si Sedan,77,80,82,85
0,2018,Honda,Civic Type R,77,80,82,85
0,2018,Honda,Clarity Electric,71,73,72,79
0,2018,Honda,Clarity Plug-In Hybrid,71,73,72,79
0,2018,Honda,Fit,69,77,72,86
0,2018,Honda,HR-V,68,74,74,80
0,2018,Honda,Odyssey,74,73,77,82
0,2018,Honda,Pilot,77,83,77,77
0,2018,Honda,Ridgeline,79,81,81,86
0,2018,Hyundai,Elantra,76,84,77,80
0,2018,Hyundai,Elantra GT,76,84,77,80
0,2018,Hyundai,Ioniq Electric,69,74,72,77
0,2018,Hyundai,Ioniq Hybrid,69,74,72,77
0,2018,Hyundai,Ioniq Plug-In Hybrid,69,74,72,77
0,2018,Hyundai,Santa Fe,79,83,78,85
0,2018,Hyundai,Santa Fe Sport,79,83,78,85
0,2018,Hyundai,Sonata,77,81,75,83
0,2018,Hyundai,Sonata Hybrid,77,81,75,83
0,2018,Hyundai,Tucson,78,86,86,79
0,2018,INFINITI,Q50,85,82,77,77
0,2018,INFINITI,Q60,85,84,76,72
0,2018,INFINITI,QX30,72,62,71,74
0,2018,INFINITI,QX60,85,79,72,83
0,2018,Jaguar,F-PACE,72,67,68,75
0,2018,Jeep,Cherokee,75,79,81,86
0,2018,Jeep,Compass,70,73,83,79
